baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Ensembl	Dot	Entrez	Symbol	Genename	Log10_p_val
48.0821609244145	-0.14124091461495	0.227299079091097	-0.621387975612269	0.534344381681781	0.903815429966975	ENSG00000103599	20	64799	IQCH	IQ motif containing H	0.043920248651739
617.70131401867	-0.0230649755722223	0.11396300732277	-0.202390022113903	0.839611828200624	0.976657935810762	ENSG00000103642	12	114294	LACTB	lactamase beta	0.0102575167336313
39.1922243864215	-0.00198816177548878	0.301844645283416	-0.00658670546771501	0.994744607401377	0.998719319906849	ENSG00000103647	13	10391	CORO2B	coronin 2B	0.000556548754110959
3562.82548940526	-0.0718252739761186	0.135187412197359	-0.531301493302213	0.595209870762052	0.921989995670395	ENSG00000103653	16	1445	CSK	C-terminal Src kinase	0.0352737913636319
1231.53232022233	-0.0677874760871792	0.120351944233354	-0.5632437142498	0.573268939677858	0.916965512675123	ENSG00000103657	14	8925	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	0.0376469979576157
654.754576677312	0.0269489801963151	0.108108178974589	0.249277903410523	0.803145822449915	0.969063678634325	ENSG00000103671	10	9325	TRIP4	thyroid hormone receptor interactor 4	0.0136476838668325
488.892546528779	-0.129778227705298	0.119570630964523	-1.08536876203156	0.277758362026167	0.795391970176454	ENSG00000103707	10	123263	MTFMT	mitochondrial methionyl-tRNA formyltransferase	0.0994187977172241
240.343221811064	0.0156555763397011	0.224442174503515	0.0697532733067327	0.944390039036843	0.991680399490162	ENSG00000103710	11	51285	RASL12	RAS like family 12	0.00362827048887282
34.0469967975122	0.47798770341782	0.449388849167601	1.06363943899185	0.287492068899638	0.800125669041097	ENSG00000103723	16	8120	AP3B2	adaptor related protein complex 3 subunit beta 2	0.0968417966519753
195.076921963545	-0.442442610883587	0.274573746308619	-1.6113798818416	0.10709694940562	0.62434266389913	ENSG00000103742	12	57722	IGDCC4	immunoglobulin superfamily DCC subclass member 4	0.204576986928581
5440.3496681462	0.114398557696852	0.118937507051722	0.961837527392461	0.336131223925854	0.826088722628214	ENSG00000103769	10	8766	RAB11A	RAB11A, member RAS oncogene family	0.082973306579608
5548.51107215406	-0.0756753430996247	0.208353867017155	-0.363205848698713	0.716451118906855	0.953411246781284	ENSG00000103811	18	1512	CTSH	cathepsin H	0.0207197292851656
395.520779719549	0.00632047605961736	0.107786872652642	0.058638644058131	0.953239930117205	0.993220327289131	ENSG00000103852	13	64927	TTC23	tetratricopeptide repeat domain 23	0.00295440073732453
3300.85575982916	-0.149792429295616	0.164745500612612	-0.909235328058174	0.363225919779127	0.838651086429155	ENSG00000103855	18	80381	CD276	CD276 molecule	0.076418686079217
836.90661011	-0.10233757236219	0.165711362847767	-0.617565208586229	0.536861984436146	0.903976373238819	ENSG00000103876	13	2184	FAH	fumarylacetoacetate hydrolase	0.0438429203057183
4990.06770736013	0.185457529302391	0.29673147775267	0.625001198750381	0.531970271331524	0.903426362061954	ENSG00000103888	17	57214	CEMIP	cell migration inducing hyaluronidase 1	0.0441072408379449
1337.22042904991	-0.301310460830553	0.142304156949113	-2.11736935371676	0.034228513035508	0.441860321949924	ENSG00000103932	12	26015	RPAP1	RNA polymerase II associated protein 1	0.354714995341696
77.5977937849594	1.40576275612782	0.350316493946785	4.01283633633695	5.99935100531465e-05	0.0233894697860534	ENSG00000103942	13	9455	HOMER2	homer scaffold protein 2	1.63097962306478
2305.74783677441	-0.37126935987341	0.137548637540595	-2.69918602257209	0.0069509310714168	0.253002354184515	ENSG00000103966	11	30844	EHD4	EH domain containing 4	0.59687543769933
2259.07575857889	0.157938638151457	0.135752743877467	1.16342869867894	0.244655611341602	0.77390872325913	ENSG00000103978	16	25963	TMEM87A	transmembrane protein 87A	0.111310258079992
1779.79606582318	-0.156901523008117	0.132403579190605	-1.18502478533639	0.236007647384969	0.770083545061049	ENSG00000103994	18	64397	ZNF106	zinc finger protein 106	0.11346215639793
247.834893237485	0.0234795626254402	0.175962832036408	0.133434784799225	0.893849537073761	0.98552641267107	ENSG00000103995	14	22995	CEP152	centrosomal protein 152	0.00633173188825816
59.2166060450015	-0.110340479612949	0.206052395271932	-0.535497194620475	0.592306096971862	0.921759596834974	ENSG00000104043	15	79895	ATP8B4	ATPase phospholipid transporting 8B4 (putative)	0.0353823320719668
68.8149236042395	-0.432993964502347	0.514117579889508	-0.842208050141767	0.399671508555677	0.851539496343394	ENSG00000104044	16	4948	OCA2	OCA2 melanosomal transmembrane protein	0.069795203665929
496.989951779638	-0.0466704894611987	0.158578633457564	-0.294305029899805	0.768524829465584	0.962933838604785	ENSG00000104047	15	56986	DTWD1	DTW domain containing 1	0.0164035514174675
142.010304586985	0.173281743229003	0.461960584210266	0.375100710215857	0.707585568855453	0.951692825820306	ENSG00000104059	4	23359	ENTREP2	endosomal transmembrane epsin interactor 2	0.0215032045336568
637.148946585795	0.0517603975656747	0.111980494104976	0.462226908171633	0.6439186087965	0.934184334370344	ENSG00000104064	18	2553	GABPB1	GA binding protein transcription factor subunit beta 1	0.0295674198073452
2451.76110758233	0.0358793070188229	0.122649407639345	0.292535510031383	0.769877213585614	0.963105837921918	ENSG00000104067	17	7082	TJP1	tight junction protein 1	0.0163259846306243
468.496506959295	0.0417698632735559	0.191860757808398	0.217709258269841	0.827655649645666	0.974529557709062	ENSG00000104081	14	90427	BMF	Bcl2 modifying factor	0.0112049840935425
514.172357298811	0.171994310470124	0.166340255966606	1.03399089697598	0.301140418860047	0.806340663073041	ENSG00000104093	14	23312	DMXL2	Dmx like 2	0.0934814385474803
26.4139513075291	0.683656683422694	0.490036882524155	1.39511271049888	0.16298185385416	0.702956433503185	ENSG00000104112	9	29106	SCG3	secretogranin III	0.153071590023513
336.589443931588	0.093557643912536	0.137802656700895	0.678924820118714	0.497185498356311	0.890972664265896	ENSG00000104129	10	55192	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17	0.0501356202511116
2708.263666405	-0.0916566687612238	0.132411921547319	-0.692208584318965	0.488806348571559	0.888665137755381	ENSG00000104131	13	8669	EIF3J	eukaryotic translation initiation factor 3 subunit J	0.0512618568267124
1880.35128518724	-0.0681938639217382	0.115823974321968	-0.588771576186574	0.556014515574072	0.91204358592857	ENSG00000104133	15	80208	SPG11	SPG11 vesicle trafficking associated, spatacsin	0.0399844065444407
233.366999636799	0.610562267266656	0.311821568080135	1.958050147159	0.0502241286783727	0.51178093198881	ENSG00000104140	7	171177	RHOV	ras homolog family member V	0.290915899156744
948.293806069912	-0.105539874753451	0.141751585681365	-0.744541052194564	0.456549215064383	0.878834697069293	ENSG00000104142	11	57617	VPS18	VPS18 core subunit of CORVET and HOPS complexes	0.0560928051331095
72.7158236392004	-0.393215115732192	0.208910354969473	-1.88221936528541	0.0598062373790429	0.537966766593615	ENSG00000104147	9	11339	OIP5	Opa interacting protein 5	0.269244552457788
214.772908403454	0.0122064325273412	0.166357206186109	0.0733748348339382	0.941507842497609	0.991680399490162	ENSG00000104154	7	7782	SLC30A4	solute carrier family 30 member 4	0.00362827048887282
1355.33112838778	-0.00518436770911896	0.137063153179257	-0.0378246639513585	0.969827479450837	0.995136053677289	ENSG00000104164	12	26258	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	0.00211753903122696
284.560597496597	0.00393608034390776	0.359908677076598	0.0109363307822391	0.991274244455603	0.998406410818952	ENSG00000104177	18	50804	MYEF2	myelin expression factor 2	0.000692639025476592
231.502407970195	0.053807502894418	0.174068120119546	0.309117504442883	0.757232144211841	0.961140997040366	ENSG00000104205	16	23678	SGK3	serum/glucocorticoid regulated kinase family member 3	0.0172128977165542
67.5228062072806	0.511958408596219	0.366451195163471	1.39707119352643	0.162392163298827	0.702349800291294	ENSG00000104213	13	5157	PDGFRL	platelet derived growth factor receptor like	0.153446536731202
644.424662157496	0.0991602625535737	0.149462935882438	0.663443829522857	0.507046342906772	0.89440306836981	ENSG00000104218	16	79848	CSPP1	centrosome and spindle pole associated protein 1	0.0484667195495668
718.38082737176	-0.0415032719740961	0.272029655975717	-0.152568924241852	0.878738232903162	0.982966072951951	ENSG00000104219	13	51201	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2	0.00746147157176011
265.214840684843	0.0173709469760512	0.169596213905619	0.102425322924474	0.918419084582824	0.987404637172371	ENSG00000104221	13	55290	BRF2	BRF2 general transcription factor IIIB subunit	0.00550483752397855
635.81453753905	-0.307962913557208	0.139218428592288	-2.21208439623394	0.0269608340648741	0.410193429883241	ENSG00000104228	13	23087	TRIM35	tripartite motif containing 35	0.387011300058109
1514.24099633448	0.100789100761596	0.158200564764821	0.637096971881406	0.524061680874143	0.901828163732806	ENSG00000104231	11	79752	ZFAND1	zinc finger AN1-type containing 1	0.0448762059747183
22.535501384905	-1.22882904014514	0.443464590542687	-2.77097442806284	0.00558888158276071	0.235700332903735	ENSG00000104237	11	6101	RP1	RP1 axonemal microtubule associated	0.627639804076639
1377.75295668782	-0.438522060540853	0.399402079429256	-1.09794636314237	0.272227911197326	0.790650213433121	ENSG00000104267	10	760	CA2	carbonic anhydrase 2	0.102015607493145
458.704126338814	0.29188239786878	0.282481819837156	1.03327852403756	0.301473574529176	0.806503871842004	ENSG00000104290	11	7976	FZD3	frizzled class receptor 3	0.0933935433207965
596.009780733474	-0.0326063939191474	0.15095427778211	-0.216001788079248	0.828986353780746	0.974804734429847	ENSG00000104299	15	55756	INTS9	integrator complex subunit 9	0.0110823702015475
937.855642928971	0.0153183496289456	0.130292230733333	0.117569171567086	0.906409033019517	0.98613076010613	ENSG00000104312	8	8767	RIPK2	receptor interacting serine/threonine kinase 2	0.00606549415885714
92.4683800551516	-1.09475318060793	0.570008413107751	-1.92059126748536	0.0547832569458272	0.525843363591953	ENSG00000104313	20	2138	EYA1	EYA transcriptional coactivator and phosphatase 1	0.279143602725345
2044.3403107936	-0.0921242341068012	0.164360564201188	-0.560500838838902	0.575137867661025	0.917180430358873	ENSG00000104320	14	4683	NBN	nibrin	0.0375452202720421
254.177987694108	-0.406588182481537	0.353269689572101	-1.15092858086415	0.249761618506587	0.776822637153006	ENSG00000104321	11	8989	TRPA1	transient receptor potential cation channel subfamily A member 1	0.109678127271793
579.165764402809	-0.0487653712212964	0.219918929908059	-0.221742490479031	0.824514350786294	0.972979065729114	ENSG00000104324	16	10404	CPQ	carboxypeptidase Q	0.0118965037564518
2297.85190394634	-0.0424600183032361	0.145304878767323	-0.292213301187411	0.770123542370114	0.963148519200263	ENSG00000104325	7	1666	DECR1	2,4-dienoyl-CoA reductase 1	0.0163067387365394
215.335209001235	1.14083569663951	0.594835065068397	1.91790256431559	0.0551233670350038	0.526523427280817	ENSG00000104327	7	793	CALB1	calbindin 1	0.278582300428292
3157.30724132164	0.0662013339239882	0.129084892340164	0.512851137912673	0.608055455117894	0.923325383052749	ENSG00000104331	9	54928	BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2	0.0346452251258119
124.219201584392	-0.156108266669857	0.481146694668966	-0.324450460534207	0.745597022080402	0.958398773634623	ENSG00000104332	12	6422	SFRP1	secreted frizzled related protein 1	0.0184537506768598
7165.69108040299	-0.0795171715336428	0.233268610609388	-0.340882433028229	0.733192090037981	0.956425690171648	ENSG00000104341	17	55353	LAPTM4B	lysosomal protein transmembrane 4 beta	0.0193487669875247
867.110093003869	0.3526650532065	0.16620828051603	2.12182601319004	0.0338523513237772	0.441860321949924	ENSG00000104343	21	55284	UBE2W	ubiquitin conjugating enzyme E2 W	0.354714995341696
557.019396001096	-0.121625827397189	0.162023414576868	-0.750668214929437	0.452852356556799	0.876759151480992	ENSG00000104356	11	10940	POP1	POP1 homolog, ribonuclease P/MRP subunit	0.0571196923219049
1547.20522665788	0.12999539243503	0.161855598824359	0.803156599952391	0.421884226790222	0.860681145783446	ENSG00000104361	10	79815	NIPAL2	NIPA like domain containing 2	0.0651577106533659
1723.61211110593	0.249458003940435	0.126898217625374	1.96581172382483	0.049320363044426	0.50975857852645	ENSG00000104365	16	3551	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta	0.29263545691745
2190.08894974002	-0.0829938598074571	0.247131297613156	-0.335829013196745	0.736999810156329	0.957505421062336	ENSG00000104368	19	5327	PLAT	plasminogen activator, tissue type	0.0188587585282235
1039.26416924871	0.207800541417847	0.197814045237841	1.05048426246983	0.293495522769639	0.804720363755171	ENSG00000104369	5	56704	JPH1	junctophilin 1	0.0943550085467845
175.536507488692	-0.122362277413406	0.612818704752029	-0.19967125099897	0.841737699359816	0.977053632701649	ENSG00000104371	5	27121	DKK4	dickkopf WNT signaling pathway inhibitor 4	0.01008159621257
760.913966946258	0.389289809075594	0.182680513142736	2.13098705701262	0.0330902084845437	0.441860321949924	ENSG00000104375	17	6788	STK3	serine/threonine kinase 3	0.354714995341696
318.683119752146	0.19998720061259	0.226095945626319	0.884523603723168	0.376413626442298	0.843457079711614	ENSG00000104381	14	54332	GDAP1	ganglioside induced differentiation associated protein 1	0.073937012089272
5587.46136386346	0.166763230207051	0.128076962073563	1.30205485441845	0.192897634480411	0.73360506093849	ENSG00000104388	15	5862	RAB2A	RAB2A, member RAS oncogene family	0.134537681250143
14969.9472326702	0.0280887597769998	0.16456669806821	0.170683133992016	0.864472925335831	0.981181838266134	ENSG00000104408	11	3646	EIF3E	eukaryotic translation initiation factor 3 subunit E	0.0082504992078031
1189.42445107266	0.107676058725975	0.15048574525571	0.715523311148232	0.474285741806754	0.883600834050939	ENSG00000104412	8	9694	EMC2	ER membrane protein complex subunit 2	0.0537438828599626
5416.72305789591	0.0370613652858746	0.126732122455027	0.292438606471114	0.769951293954307	0.963105837921918	ENSG00000104413	18	54845	ESRP1	epithelial splicing regulatory protein 1	0.0163259846306243
393.015823736753	-0.270213630480801	0.295740701077374	-0.913684283213035	0.360882764827765	0.837991804227337	ENSG00000104415	14	8840	CCN4	cellular communication network factor 4	0.0767602288592799
11757.8145794794	-0.250583639216216	0.193107078341422	-1.29764088074065	0.194410767444783	0.733966538422913	ENSG00000104419	17	10397	NDRG1	N-myc downstream regulated 1	0.13432373914325
209.09128015136	0.113390426715318	0.233859728420714	0.484865126120939	0.627772021655491	0.930658725769383	ENSG00000104427	12	51101	ZC2HC1A	zinc finger C2HC-type containing 1A	0.0312095463945255
200.242737988682	-0.398181078347356	0.278258062828067	-1.43097768417007	0.152436610926733	0.689571603359679	ENSG00000104432	14	3574	IL7	interleukin 7	0.161420631113331
193.618859988165	-0.499451603945998	0.364417309502781	-1.3705485192991	0.170515740521496	0.70947368676736	ENSG00000104435	14	11075	STMN2	stathmin 2	0.149063707188398
1520.08323396982	0.117145649985154	0.157798385823912	0.74237546457463	0.457859880810922	0.879826879138225	ENSG00000104442	10	55156	ARMC1	armadillo repeat containing 1	0.0556027742492526
161.168075314339	0.716984008340231	0.297906716228773	2.40673999370203	0.0160956245958418	0.352835454275079	ENSG00000104447	13	7227	TRPS1	transcriptional repressor GATA binding 1	0.452427781753382
1386.80597376527	0.0567535291347623	0.235361919740736	0.241133014199066	0.809452025946009	0.969569294687074	ENSG00000104450	13	6674	SPAG1	sperm associated antigen 1	0.0134211466422303
1420.53892118504	0.100908066561147	0.13140331647463	0.767926329931175	0.44253095370736	0.870572219313964	ENSG00000104472	10	54108	CHRAC1	chromatin accessibility complex subunit 1	0.0601951956568526
401.972621215294	0.530447647393606	0.244257090381145	2.17167758187032	0.0298799906271181	0.425599968683698	ENSG00000104490	18	83988	NCALD	neurocalcin delta	0.370998412669065
300.080575134091	0.257398993098901	0.17828983805791	1.44371095909177	0.148820297419777	0.68729010018443	ENSG00000104497	14	64089	SNX16	sorting nexin 16	0.162859911679822
3124.02352872803	-0.0827244613429197	0.14948510930067	-0.553395998637765	0.579992278272793	0.917893593848262	ENSG00000104517	13	51366	UBR5	ubiquitin protein ligase E3 component n-recognin 5	0.0372076611549236
3484.23022245163	-0.144369182507577	0.182522884068835	-0.790964832952841	0.428964513365806	0.865391460809004	ENSG00000104518	11	79792	GSDMD	gasdermin D	0.0627873944872207
7120.37133546873	0.072643771916719	0.216466874469994	0.335588399354787	0.737181273162532	0.957505421062336	ENSG00000104522	16	7264	GFUS	GDP-L-fucose synthase	0.0188587585282235
1420.38221181659	0.00197444350169299	0.222159461626959	0.00888750579081073	0.992908889697408	0.998435159240711	ENSG00000104524	14	65263	PYCR3	pyrroline-5-carboxylate reductase 3	0.000680133996413396
3098.43904469875	-0.122257959662655	0.145816500978748	-0.838437068795621	0.401785277836628	0.852281385699669	ENSG00000104529	17	1936	EEF1D	eukaryotic translation elongation factor 1 delta	0.0694169966872833
854.422481379746	-0.320148376867005	0.367319838558314	-0.871579324774694	0.383437913839604	0.845712644803284	ENSG00000104537	17	312	ANXA13	annexin A13	0.07277717593914
3526.76961142703	-0.152246824259781	0.193983578420688	-0.784843879565967	0.432545109428938	0.867144234760057	ENSG00000104549	12	6713	SQLE	squalene epoxidase	0.0619086589822431
971.67643971126	-0.0191702123307589	0.185630525153582	-0.103270797272692	0.917748052073514	0.987186502464142	ENSG00000104611	12	63898	SH2D4A	SH2 domain containing 4A	0.00560079126202527
2001.44205538791	-0.0088534775429179	0.175399510713417	-0.0504760675038795	0.959743020453483	0.994390287678838	ENSG00000104613	12	55174	INTS10	integrator complex subunit 10	0.00244312614847707
527.76203603813	-0.1507457892219	0.181648116644318	-0.829878074194802	0.406607722648865	0.85346469419682	ENSG00000104626	15	90459	ERI1	exoribonuclease 1	0.0688144399067673
5279.31132527963	-0.368511175602971	0.159282896949762	-2.31356399626006	0.0206916505375319	0.382561423367601	ENSG00000104635	15	23516	SLC39A14	solute carrier family 39 member 14	0.417298825378382
233.543291187701	0.113174828017441	0.165083828346957	0.685559749556945	0.492990770635375	0.890076575288326	ENSG00000104643	10	66036	MTMR9	myotubularin related protein 9	0.0505726284173622
1330.45420856632	0.0833028333699803	0.152250106702179	0.547144663306747	0.58427934986544	0.919088757647205	ENSG00000104660	19	23484	LEPROTL1	leptin receptor overlapping transcript like 1	0.0366425461818083
405.326796804657	0.22586781644371	0.176009864804545	1.28326793895632	0.199398221039632	0.73818155516339	ENSG00000104671	8	10671	DCTN6	dynactin subunit 6	0.1318368106587
838.670683110982	-0.0782703247138916	0.155120341124155	-0.504578085289572	0.613855205137488	0.925535017457432	ENSG00000104679	12	203069	R3HCC1	R3H domain and coiled-coil containing 1	0.0336071451435617
3442.0086592222	0.000738879371268541	0.165785627079051	0.00445683612196506	0.996443971040723	0.999349055504399	ENSG00000104687	14	2936	GSR	glutathione-disulfide reductase	0.000282793653939871
581.005969853189	-0.00163450473804507	0.187867763890677	-0.0087002937821531	0.993058257492877	0.998435159240711	ENSG00000104689	10	8797	TNFRSF10A	TNF receptor superfamily member 10a	0.000680133996413396
269.7143059875	-0.104447654770026	0.198273765713674	-0.526785045888819	0.59834286871654	0.921989995670395	ENSG00000104691	16	7993	UBXN8	UBX domain protein 8	0.0352737913636319
2121.07420640868	0.0151158643778018	0.136865631054429	0.110443098543786	0.912057974472484	0.986563948310694	ENSG00000104695	13	5516	PPP2CB	protein phosphatase 2 catalytic subunit beta	0.00587475886759383
512.143278372007	-0.0463792697038039	0.162861585849841	-0.284777220249873	0.775814825516634	0.964422539422081	ENSG00000104714	14	157697	ERICH1	glutamate rich 1	0.0157326483233603
209.599309805813	-0.11044243454698	0.239495125082675	-0.46114690020874	0.644693215098999	0.934597402553035	ENSG00000104723	21	7991	TUSC3	tumor suppressor candidate 3	0.0293754303076945
17.2170943674365	0.121492978064655	0.32731629837034	0.371179127558116	0.710504118243126	0.952627851895415	ENSG00000104728	16	9639	ARHGEF10	Rho guanine nucleotide exchange factor 10	0.0210767252098325
1536.82312005055	0.253128943586096	0.152287161244112	1.66218177237106	0.0964763336180308	0.61145470105204	ENSG00000104731	14	54758	KLHDC4	kelch domain containing 4	0.21363571166424
5062.86401118138	-0.182719404949044	0.147557481435577	-1.23829305821283	0.215607416824294	0.751471649098399	ENSG00000104738	18	4173	MCM4	minichromosome maintenance complex component 4	0.124087399471458
647.821910683513	0.0661378813568431	0.185283153615044	0.356955719213714	0.721124955741556	0.954370742835464	ENSG00000104756	16	54793	KCTD9	potassium channel tetramerization domain containing 9	0.0202828828539268
3770.02063812809	0.0137867383597608	0.138180617975756	0.0997733152574238	0.920524293656275	0.988212266742666	ENSG00000104763	20	427	ASAH1	N-acylsphingosine amidohydrolase 1	0.00514975948770088
1606.10824719882	0.0786963961011884	0.188474128635387	0.417544819922901	0.676279948228088	0.942498931608754	ENSG00000104765	16	665	BNIP3L	BCL2 interacting protein 3 like	0.0257191334263452
1950.16818361725	-0.102033361938153	0.146919750967659	-0.694483629778363	0.487378963487681	0.887954439295527	ENSG00000104774	13	4125	MAN2B1	mannosidase alpha class 2B member 1	0.0516093171832933
3723.71997513541	-0.140839888478883	0.269233375736371	-0.523114521346683	0.600894560750603	0.922286336069925	ENSG00000104783	14	3783	KCNN4	potassium calcium-activated channel subfamily N member 4	0.0351342255088047
7959.8612138374	-0.00663895121149965	0.130848212676073	-0.0507378058570428	0.959534450714215	0.994390287678838	ENSG00000104805	16	4924	NUCB1	nucleobindin 1	0.00244312614847707
58.6247223161959	-0.289461283878338	0.32815487800766	-0.882087402252729	0.377729544202976	0.844127337639992	ENSG00000104808	8	27294	DHDH	dihydrodiol dehydrogenase	0.0735920345793358
2063.9807375731	-0.109141989545333	0.124356754962301	-0.877652280154936	0.380132448523838	0.844905350725565	ENSG00000104812	15	2997	GYS1	glycogen synthase 1	0.0731919395235828
100.952896323421	0.0852226033879552	0.246792828388801	0.345320420955241	0.729853496129568	0.955960539314386	ENSG00000104814	13	11184	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	0.0195600344097957
3504.68853690086	0.318037578982757	0.179889838558425	1.76795744290729	0.0770680184856713	0.57413219376332	ENSG00000104823	9	1891	ECH1	enoyl-CoA hydratase 1	0.240988099915599
5880.69792138766	-0.203842233985459	0.0699344942760254	-2.91475953455689	0.00355962697484706	0.183794235808224	ENSG00000104824	17	3191	HNRNPL	heterogeneous nuclear ribonucleoprotein L	0.735668113167188
1352.28459195889	-0.260980657753187	0.190805981618693	-1.36778027365374	0.171380864143074	0.710637173369437	ENSG00000104825	17	4793	NFKBIB	NFKB inhibitor beta	0.148352078345477
108.544564402648	-0.222810867764272	0.183766048341818	-1.2124702564743	0.225332421483646	0.761934893453306	ENSG00000104835	15	54938	SARS2	seryl-tRNA synthetase 2, mitochondrial	0.118082137088199
6072.66874201914	0.0742688739464577	0.124650715819567	0.59581586401768	0.551298244638331	0.909712886832435	ENSG00000104852	15	6625	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70	0.0410956531065586
4916.01491055028	-0.167932700620885	0.116292658535756	-1.44405246844753	0.14872421690595	0.68729010018443	ENSG00000104853	16	1209	CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking	0.162859911679822
1099.2818957805	-0.197818205194758	0.159842394015268	-1.23758284786365	0.215870777547451	0.751585021093964	ENSG00000104856	14	5971	RELB	RELB proto-oncogene, NF-kB subunit	0.124021883868293
1320.72486907236	0.0821980409363538	0.134474762245761	0.611252547047688	0.541032400739303	0.90612716357056	ENSG00000104859	15	11129	CLASRP	CLK4 associating serine/arginine rich protein	0.0428108502683927
150.928443557425	0.058682884382353	0.184692146094596	0.317733512892837	0.750687087894861	0.959917410157053	ENSG00000104863	12	64130	LIN7B	lin-7 homolog B, crumbs cell polarity complex component	0.0177661313938032
1685.88239287039	-0.0975809028107362	0.117342020317262	-0.831593853138912	0.405638232862204	0.85346469419682	ENSG00000104866	11	284352	PPP1R37	protein phosphatase 1 regulatory subunit 37	0.0688144399067673
10777.5185697714	0.0350856786792397	0.210800558740323	0.166440159783733	0.867810571748405	0.981981170631163	ENSG00000104870	13	2217	FCGRT	Fc gamma receptor and transporter	0.00789683967678193
2064.91925741308	0.139370095689691	0.129488072843038	1.07631608556436	0.281785917079914	0.797258400165073	ENSG00000104872	11	55011	PIH1D1	PIH1 domain containing 1	0.0984008961977419
17.6565791562613	0.866121194943879	0.368918719134187	2.34772905255817	0.0188882556495893	0.373170672428372	ENSG00000104879	5	1158	CKM	creatine kinase, M-type	0.428092494890722
1459.60043720791	0.025799461892302	0.129539879454654	0.199162312030197	0.842135779449657	0.977053632701649	ENSG00000104880	18	23370	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18	0.01008159621257
1443.33239974111	0.0974092107076995	0.193508786301125	0.503383916408415	0.614694377315779	0.92560279423466	ENSG00000104881	16	10848	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like	0.0335753429944416
187.107679528778	-0.00163134591663941	0.18932094411993	-0.00861682749482801	0.993124851458518	0.998435159240711	ENSG00000104883	8	92960	PEX11G	peroxisomal biogenesis factor 11 gamma	0.000680133996413396
1091.62739986075	-0.0705760581353269	0.147311050728208	-0.479095477131184	0.631870707194079	0.931714547572106	ENSG00000104884	16	2068	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	0.0307171234860951
1850.99578302065	-0.208586122076594	0.166891010407665	-1.24983437734052	0.211360055251192	0.748624585842398	ENSG00000104885	18	84444	DOT1L	DOT1 like histone lysine methyltransferase	0.125735914170097
3936.17199106871	-0.0223550261863451	0.148167906182598	-0.150876304878031	0.880073292460794	0.982966072951951	ENSG00000104886	12	55111	PLEKHJ1	pleckstrin homology domain containing J1	0.00746147157176011
26.9293097321804	0.152449015379502	0.444052422069526	0.343313104045254	0.731362923633678	0.956112602997709	ENSG00000104892	17	147700	KLC3	kinesin light chain 3	0.0194909571164194
262.111847570018	0.0159215638419565	0.278225402919899	0.0572254139085221	0.95436563395653	0.99333840608214	ENSG00000104894	12	951	CD37	CD37 molecule	0.00290277279657231
3150.24533017844	-0.024965447922057	0.129538460695139	-0.192726143170805	0.847173447985367	0.977173633889236	ENSG00000104897	10	8175	SF3A2	splicing factor 3a subunit 2	0.0100282596794578
89.2560950926674	0.933239790046416	0.466879190455213	1.99888923971209	0.0456203392402396	0.493703635681469	ENSG00000104899	8	268	AMH	anti-Mullerian hormone	0.306533674581996
114.966020079034	0.0345042483479813	0.236330429642815	0.146000023780816	0.883921369654033	0.983312581997288	ENSG00000104903	5	4066	LYL1	LYL1 basic helix-loop-helix family member	0.00730840377793725
15353.3079421344	0.0227152733455966	0.131466352870824	0.172783931778469	0.862821267658313	0.980672623072417	ENSG00000104904	12	4946	OAZ1	ornithine decarboxylase antizyme 1	0.00847594850392277
1964.96683167203	-0.0121430660614751	0.138151431605058	-0.087896780513931	0.929958715479719	0.990119899525197	ENSG00000104907	12	55621	TRMT1	tRNA methyltransferase 1	0.00431221090829658
1764.17182530667	-0.124415218648013	0.125562695876193	-0.990861320552474	0.32175330165211	0.821210990013388	ENSG00000104915	15	8677	STX10	syntaxin 10	0.0855452472334559
12.4560827598894	-0.220081712798483	0.463276731406579	-0.475054536260176	0.634748102261995	0.932196610253176	ENSG00000104921	15	2208	FCER2	Fc epsilon receptor II	0.0304924806257218
698.160792349281	0.313377524342523	0.173818152386826	1.80290447251512	0.0714032184887403	0.561152064899975	ENSG00000104936	19	1760	DMPK	DM1 protein kinase	0.25091943464754
1241.94067209241	0.0871081709152762	0.125766315626707	0.692619247699248	0.488548527974969	0.8886568558624	ENSG00000104946	13	79735	TBC1D17	TBC1 domain family member 17	0.0512659042423571
279.995950467411	-0.141713908413596	0.268407973951116	-0.527979501977858	0.597513563071732	0.921989995670395	ENSG00000104951	16	259307	IL4I1	interleukin 4 induced 1	0.0352737913636319
34.649889146056	0.198720962916709	0.284117044170666	0.699433444750815	0.484281192806691	0.886473187173157	ENSG00000104953	20	79816	TLE6	TLE family member 6, subcortical maternal complex member	0.0523343958090829
